severity,cc_code,period,area,message,action
action,1412000048,202606,headcount_event_delta,"Missing complete monthly headcount driver for event-delta allocation: cc=1412000048, month=202606, previous_month=202605, category=headcount_all, missing=current,previous",Provide monthly headcount for both the event month and previous month before using event-delta allocation.
action,1412000055,202606,headcount_event_delta,"Missing complete monthly headcount driver for event-delta allocation: cc=1412000055, month=202606, previous_month=202605, category=headcount_all, missing=current,previous",Provide monthly headcount for both the event month and previous month before using event-delta allocation.
action,1412000050,202606,headcount_event_delta,"Missing complete monthly headcount driver for event-delta allocation: cc=1412000050, month=202606, previous_month=202605, category=headcount_all, missing=current,previous",Provide monthly headcount for both the event month and previous month before using event-delta allocation.
action,1412000077,202606,headcount_event_delta,"Missing complete monthly headcount driver for event-delta allocation: cc=1412000077, month=202606, previous_month=202605, category=headcount_all, missing=current,previous",Provide monthly headcount for both the event month and previous month before using event-delta allocation.
action,1412000053,202606,headcount_event_delta,"Missing complete monthly headcount driver for event-delta allocation: cc=1412000053, month=202606, previous_month=202605, category=headcount_all, missing=current,previous",Provide monthly headcount for both the event month and previous month before using event-delta allocation.
action,1412000008,202606,headcount_event_delta,"Missing complete monthly headcount driver for event-delta allocation: cc=1412000008, month=202606, previous_month=202605, category=headcount_all, missing=current,previous",Provide monthly headcount for both the event month and previous month before using event-delta allocation.
action,1412000010,202606,headcount_event_delta,"Missing complete monthly headcount driver for event-delta allocation: cc=1412000010, month=202606, previous_month=202605, category=headcount_all, missing=current,previous",Provide monthly headcount for both the event month and previous month before using event-delta allocation.
action,1412000054,202606,headcount_event_delta,"Missing complete monthly headcount driver for event-delta allocation: cc=1412000054, month=202606, previous_month=202605, category=headcount_all, missing=current,previous",Provide monthly headcount for both the event month and previous month before using event-delta allocation.
action,1412000036,202606,headcount_event_delta,"Missing complete monthly headcount driver for event-delta allocation: cc=1412000036, month=202606, previous_month=202605, category=headcount_all, missing=current,previous",Provide monthly headcount for both the event month and previous month before using event-delta allocation.
action,1412000089,202606,headcount_event_delta,"Missing complete monthly headcount driver for event-delta allocation: cc=1412000089, month=202606, previous_month=202605, category=headcount_all, missing=current,previous",Provide monthly headcount for both the event month and previous month before using event-delta allocation.
