fy,reference_file,sheet,row,cc,fx_rate,account,kind,scope,description,monthly_values,monthly_formulas,source_candidate_status,selection_l1_delta_vnd
FY2027,reference_outputs\secondary\FY2027\01.KDTVN 機器製造1課　_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),60,1412000004,26273,9114120007,interest,fixed_assets,DF mua 2 máy jikky,"{""202604"": null, ""202605"": null, ""202606"": null, ""202607"": null, ""202608"": null, ""202609"": null, ""202610"": null, ""202611"": null, ""202612"": null, ""202701"": null, ""202702"": null, ""202703"": null}","{""202604"": """", ""202605"": """", ""202606"": """", ""202607"": """", ""202608"": """", ""202609"": """", ""202610"": """", ""202611"": """", ""202612"": """", ""202701"": """", ""202702"": """", ""202703"": """"}",NO_MONTHLY_VALUE,
FY2027,reference_outputs\secondary\FY2027\01.KDTVN 機器製造1課　_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),133,1412000004,26273,9114120007,interest,facility,固定資産金利 (建物+土地),"{""202604"": 249671268.0, ""202605"": 236812999.0, ""202606"": 232187112.0, ""202607"": 236280445.0, ""202608"": 241724211.0, ""202609"": 241721058.0, ""202610"": 236257588.0, ""202611"": 239553273.0, ""202612"": 240079521.0, ""202701"": 242989781.0, ""202702"": 256300209.0, ""202703"": 239246142.0}","{""202604"": ""249671268"", ""202605"": ""236812999"", ""202606"": ""232187112"", ""202607"": ""236280445"", ""202608"": ""241724211"", ""202609"": ""241721058"", ""202610"": ""236257588"", ""202611"": ""239553273"", ""202612"": ""240079521"", ""202701"": ""242989781"", ""202702"": ""256300209"", ""202703"": ""239246142""}",FACILITY_EXCLUDED,
FY2027,reference_outputs\secondary\FY2027\02.KDTVN 機器製造２課　_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),42,1412000005,26273,5006016242,depreciation,fixed_assets,機械装置,"{""202604"": 165444234.0, ""202605"": 165444234.0, ""202606"": 165444234.0, ""202607"": 165444234.0, ""202608"": 165444234.0, ""202609"": 165444234.0, ""202610"": 165444234.0, ""202611"": 165444234.0, ""202612"": 148435356.0, ""202701"": 130940166.0, ""202702"": 130940166.0, ""202703"": 130940166.0}","{""202604"": ""165444234"", ""202605"": ""165444234"", ""202606"": ""165444234"", ""202607"": ""165444234"", ""202608"": ""165444234"", ""202609"": ""165444234"", ""202610"": ""165444234"", ""202611"": ""165444234"", ""202612"": ""148435356"", ""202701"": ""130940166"", ""202702"": ""130940166"", ""202703"": ""130940166""}",SELECTED_SOURCE_DERIVED_CANDIDATE,17008878
FY2027,reference_outputs\secondary\FY2027\02.KDTVN 機器製造２課　_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),43,1412000005,26273,5006016244,depreciation,fixed_assets,工具器具備品,"{""202604"": 928070867.0, ""202605"": 912851970.0, ""202606"": 844176187.0, ""202607"": 814377087.0, ""202608"": 803009023.0, ""202609"": 792371348.0, ""202610"": 604239853.0, ""202611"": 592018967.0, ""202612"": 566227814.0, ""202701"": 564235533.0, ""202702"": 547024878.0, ""202703"": 440365431.0}","{""202604"": ""928070867"", ""202605"": ""912851970"", ""202606"": ""844176187"", ""202607"": ""814377087"", ""202608"": ""803009023"", ""202609"": ""792371348"", ""202610"": ""604239853"", ""202611"": ""592018967"", ""202612"": ""566227814"", ""202701"": ""564235533"", ""202702"": ""547024878"", ""202703"": ""440365431""}",SELECTED_SOURCE_DERIVED_CANDIDATE,338071795
FY2027,reference_outputs\secondary\FY2027\02.KDTVN 機器製造２課　_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),44,1412000005,26273,5006016247,depreciation,fixed_assets,その 他 (Tn-2),"{""202604"": 1898750.0, ""202605"": 1898750.0, ""202606"": 1898750.0, ""202607"": 1898750.0, ""202608"": 1898750.0, ""202609"": 1898750.0, ""202610"": 1898750.0, ""202611"": 1898750.0, ""202612"": 1898750.0, ""202701"": 1898750.0, ""202702"": 1898750.0, ""202703"": 1898750.0}","{""202604"": ""1898750"", ""202605"": ""1898750"", ""202606"": ""1898750"", ""202607"": ""1898750"", ""202608"": ""1898750"", ""202609"": ""1898750"", ""202610"": ""1898750"", ""202611"": ""1898750"", ""202612"": ""1898750"", ""202701"": ""1898750"", ""202702"": ""1898750"", ""202703"": ""1898750""}",SELECTED_SOURCE_DERIVED_CANDIDATE,0
FY2027,reference_outputs\secondary\FY2027\02.KDTVN 機器製造２課　_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),45,1412000005,26273,5006016244,depreciation,fixed_assets,chuyển 1 AGV C1J từ kho sang CT2 sử dụng 170002329 ,"{""202604"": 2566609.0, ""202605"": 2566609.0, ""202606"": 2566609.0, ""202607"": 2566609.0, ""202608"": 2566609.0, ""202609"": 2566609.0, ""202610"": 2566609.0, ""202611"": 2566609.0, ""202612"": 2566609.0, ""202701"": 2566609.0, ""202702"": 2566609.0, ""202703"": 2566609.0}","{""202604"": ""=ROUND(97.69*26273,0)"", ""202605"": ""=ROUND(97.69*26273,0)"", ""202606"": ""=ROUND(97.69*26273,0)"", ""202607"": ""=ROUND(97.69*26273,0)"", ""202608"": ""=ROUND(97.69*26273,0)"", ""202609"": ""=ROUND(97.69*26273,0)"", ""202610"": ""=ROUND(97.69*26273,0)"", ""202611"": ""=ROUND(97.69*26273,0)"", ""202612"": ""=ROUND(97.69*26273,0)"", ""202701"": ""=ROUND(97.69*26273,0)"", ""202702"": ""=ROUND(97.69*26273,0)"", ""202703"": ""=ROUND(97.69*26273,0)""}",SELECTED_SOURCE_DERIVED_CANDIDATE,338071795
FY2027,reference_outputs\secondary\FY2027\02.KDTVN 機器製造２課　_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),46,1412000005,26273,5005036246,depreciation,fixed_assets,(Tháng n)  FIX ASSETS ( Mr Hajimoto),"{""202604"": 2105413128.0, ""202605"": 2472867306.0, ""202606"": 1489074821.0, ""202607"": 809917771.0, ""202608"": 979483713.0, ""202609"": 121985539.0, ""202610"": 100073857.0, ""202611"": 241606508.0, ""202612"": 32841250.0, ""202701"": 32841250.0, ""202702"": 32841250.0, ""202703"": 32841250.0}","{""202604"": ""2105413128"", ""202605"": ""2472867306"", ""202606"": ""1489074821"", ""202607"": ""809917771"", ""202608"": ""979483713"", ""202609"": ""121985539"", ""202610"": ""100073857"", ""202611"": ""241606508"", ""202612"": ""32841250"", ""202701"": ""32841250"", ""202702"": ""32841250"", ""202703"": ""32841250""}",EXCLUDED_MANUAL_OR_OTHER_LAYER,2131
FY2027,reference_outputs\secondary\FY2027\02.KDTVN 機器製造２課　_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),47,1412000005,26273,5005036246,depreciation,fixed_assets,(Tháng n-1) FIX ASSETS ( Mr Hajimoto),"{""202604"": 213756077.0, ""202605"": 2319169205.0, ""202606"": 4792036511.0, ""202607"": 6281111332.0, ""202608"": 7091029103.0, ""202609"": 8070512816.0, ""202610"": 8192498355.0, ""202611"": 8292572212.0, ""202612"": 8534178720.0, ""202701"": 8567019970.0, ""202702"": 8599861220.0, ""202703"": 8632702470.0}","{""202604"": ""=ROUND(8135.96*26273,0)"", ""202605"": ""=F46+F47"", ""202606"": ""=G46+G47"", ""202607"": ""=H46+H47"", ""202608"": ""=I46+I47"", ""202609"": ""=J46+J47"", ""202610"": ""=K46+K47"", ""202611"": ""=L46+L47"", ""202612"": ""=M46+M47"", ""202701"": ""=N46+N47"", ""202702"": ""=O46+O47"", ""202703"": ""=P46+P47""}",EXCLUDED_MANUAL_OR_OTHER_LAYER,2131
FY2027,reference_outputs\secondary\FY2027\02.KDTVN 機器製造２課　_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),48,1412000005,26273,5005036246,depreciation,fixed_assets,(Tháng n-2) 金型償却費  (Ms Lan),"{""202604"": 1004973778.0, ""202605"": 865754202.0, ""202606"": 748702732.0, ""202607"": 666737015.0, ""202608"": 418829190.0, ""202609"": 356296560.0, ""202610"": 316547613.0, ""202611"": 277811490.0, ""202612"": 269250696.0, ""202701"": 269250696.0, ""202702"": 269250696.0, ""202703"": 269250433.0}","{""202604"": ""1004973778"", ""202605"": ""865754202"", ""202606"": ""748702732"", ""202607"": ""666737015"", ""202608"": ""418829190"", ""202609"": ""356296560"", ""202610"": ""316547613"", ""202611"": ""277811490"", ""202612"": ""269250696"", ""202701"": ""269250696"", ""202702"": ""269250696"", ""202703"": ""269250433""}",SELECTED_SOURCE_DERIVED_CANDIDATE,2131
FY2027,reference_outputs\secondary\FY2027\02.KDTVN 機器製造２課　_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),50,1412000005,26273,9114120007,interest,fixed_assets,機械装置金利,"{""202604"": 35351110.0, ""202605"": 29395283.0, ""202606"": 29395283.0, ""202607"": 29395283.0, ""202608"": 29395283.0, ""202609"": 29395283.0, ""202610"": 29395283.0, ""202611"": 29395283.0, ""202612"": 29395283.0, ""202701"": 28514612.0, ""202702"": 28514612.0, ""202703"": 28514612.0}","{""202604"": ""35351110"", ""202605"": ""29395283"", ""202606"": ""29395283"", ""202607"": ""29395283"", ""202608"": ""29395283"", ""202609"": ""29395283"", ""202610"": ""29395283"", ""202611"": ""29395283"", ""202612"": ""29395283"", ""202701"": ""28514612"", ""202702"": ""28514612"", ""202703"": ""28514612""}",SELECTED_SOURCE_DERIVED_CANDIDATE,37
FY2027,reference_outputs\secondary\FY2027\02.KDTVN 機器製造２課　_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),51,1412000005,26273,9114120007,interest,fixed_assets,金型金利 (N-2),"{""202604"": 53378329.0, ""202605"": 19557096.0, ""202606"": 18854556.0, ""202607"": 18116022.0, ""202608"": 15141130.0, ""202609"": 14203184.0, ""202610"": 13487507.0, ""202611"": 12674095.0, ""202612"": 12468640.0, ""202701"": 12468640.0, ""202702"": 12468640.0, ""202703"": 12468640.0}","{""202604"": ""53378329"", ""202605"": ""19557096"", ""202606"": ""18854556"", ""202607"": ""18116022"", ""202608"": ""15141130"", ""202609"": ""14203184"", ""202610"": ""13487507"", ""202611"": ""12674095"", ""202612"": ""12468640"", ""202701"": ""12468640"", ""202702"": ""12468640"", ""202703"": ""12468640""}",SELECTED_SOURCE_DERIVED_CANDIDATE,37
FY2027,reference_outputs\secondary\FY2027\02.KDTVN 機器製造２課　_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),52,1412000005,26273,9114120007,interest,fixed_assets,工具器具備品 金利,"{""202604"": 79866767.0, ""202605"": 42283241.0, ""202606"": 42239102.0, ""202607"": 41807437.0, ""202608"": 41550224.0, ""202609"": 41283290.0, ""202610"": 38351486.0, ""202611"": 37880149.0, ""202612"": 37612427.0, ""202701"": 36978985.0, ""202702"": 36949559.0, ""202703"": 34388467.0}","{""202604"": ""79866767"", ""202605"": ""42283241"", ""202606"": ""42239102"", ""202607"": ""41807437"", ""202608"": ""41550224"", ""202609"": ""41283290"", ""202610"": ""38351486"", ""202611"": ""37880149"", ""202612"": ""37612427"", ""202701"": ""36978985"", ""202702"": ""36949559"", ""202703"": ""34388467""}",SELECTED_SOURCE_DERIVED_CANDIDATE,37
FY2027,reference_outputs\secondary\FY2027\02.KDTVN 機器製造２課　_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),53,1412000005,26273,9114120007,interest,fixed_assets,その他金利,"{""202604"": 159477.0, ""202605"": 91167.0, ""202606"": 91167.0, ""202607"": 91167.0, ""202608"": 91167.0, ""202609"": 91167.0, ""202610"": 91167.0, ""202611"": 91167.0, ""202612"": 91167.0, ""202701"": 91167.0, ""202702"": 91167.0, ""202703"": 91167.0}","{""202604"": ""159477"", ""202605"": ""91167"", ""202606"": ""91167"", ""202607"": ""91167"", ""202608"": ""91167"", ""202609"": ""91167"", ""202610"": ""91167"", ""202611"": ""91167"", ""202612"": ""91167"", ""202701"": ""91167"", ""202702"": ""91167"", ""202703"": ""91167""}",SELECTED_SOURCE_DERIVED_CANDIDATE,37
FY2027,reference_outputs\secondary\FY2027\02.KDTVN 機器製造２課　_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),54,1412000005,26273,9114120007,interest,fixed_assets,(Tháng n-1)金型金利　Mr Hajimoto ,"{""202604"": 15390438.0, ""202605"": 166980183.0, ""202606"": 345026629.0, ""202607"": 452240016.0, ""202608"": 510554095.0, ""202609"": 581076923.0, ""202610"": 589859882.0, ""202611"": 597065199.0, ""202612"": 614460868.0, ""202701"": 616825438.0, ""202702"": 619190008.0, ""202703"": 621554578.0}","{""202604"": ""=ROUND(F47*24*0.003,0)"", ""202605"": ""=ROUND(G47*24*0.003,0)"", ""202606"": ""=ROUND(H47*24*0.003,0)"", ""202607"": ""=ROUND(I47*24*0.003,0)"", ""202608"": ""=ROUND(J47*24*0.003,0)"", ""202609"": ""=ROUND(K47*24*0.003,0)"", ""202610"": ""=ROUND(L47*24*0.003,0)"", ""202611"": ""=ROUND(M47*24*0.003,0)"", ""202612"": ""=ROUND(N47*24*0.003,0)"", ""202701"": ""=ROUND(O47*24*0.003,0)"", ""202702"": ""=ROUND(P47*24*0.003,0)"", ""202703"": ""=ROUND(Q47*24*0.003,0)""}",EXCLUDED_MANUAL_OR_OTHER_LAYER,37
FY2027,reference_outputs\secondary\FY2027\02.KDTVN 機器製造２課　_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),55,1412000005,26273,9114120007,interest,fixed_assets,chuyển 1 AGV C1J từ kho sang CT2 sử dụng 170002329 ,"{""202604"": 200463.0, ""202605"": 200463.0, ""202606"": 200463.0, ""202607"": 200463.0, ""202608"": 200463.0, ""202609"": 200463.0, ""202610"": 200463.0, ""202611"": 200463.0, ""202612"": 200463.0, ""202701"": 200463.0, ""202702"": 200463.0, ""202703"": 200463.0}","{""202604"": ""=ROUND(7.63*26273,0)"", ""202605"": ""=ROUND(7.63*26273,0)"", ""202606"": ""=ROUND(7.63*26273,0)"", ""202607"": ""=ROUND(7.63*26273,0)"", ""202608"": ""=ROUND(7.63*26273,0)"", ""202609"": ""=ROUND(7.63*26273,0)"", ""202610"": ""=ROUND(7.63*26273,0)"", ""202611"": ""=ROUND(7.63*26273,0)"", ""202612"": ""=ROUND(7.63*26273,0)"", ""202701"": ""=ROUND(7.63*26273,0)"", ""202702"": ""=ROUND(7.63*26273,0)"", ""202703"": ""=ROUND(7.63*26273,0)""}",EXCLUDED_MANUAL_OR_OTHER_LAYER,37
FY2027,reference_outputs\secondary\FY2027\02.KDTVN 機器製造２課　_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),130,1412000005,26273,9114120007,interest,facility,固定資産金利 (建物+土地),"{""202604"": 338865213.0, ""202605"": 322905154.0, ""202606"": 323958176.0, ""202607"": 324324947.0, ""202608"": 323599549.0, ""202609"": 323698598.0, ""202610"": 323367821.0, ""202611"": 322842099.0, ""202612"": 320790965.0, ""202701"": 322270924.0, ""202702"": 327317704.0, ""202703"": 321465919.0}","{""202604"": ""338865213"", ""202605"": ""322905154"", ""202606"": ""323958176"", ""202607"": ""324324947"", ""202608"": ""323599549"", ""202609"": ""323698598"", ""202610"": ""323367821"", ""202611"": ""322842099"", ""202612"": ""320790965"", ""202701"": ""322270924"", ""202702"": ""327317704"", ""202703"": ""321465919""}",FACILITY_EXCLUDED,
FY2027,reference_outputs\secondary\FY2027\03.KDTVN 機器製造管理課_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),42,1412000062,0,9114120007,interest,facility,固定資産金利 建物,"{""202604"": 4129327.0, ""202605"": 3989818.0, ""202606"": 4233631.0, ""202607"": 3990606.0, ""202608"": 3823510.0, ""202609"": 3890769.0, ""202610"": 4005319.0, ""202611"": 3956714.0, ""202612"": 3925712.0, ""202701"": 3805119.0, ""202702"": 3519268.0, ""202703"": 3898388.0}","{""202604"": ""4129327"", ""202605"": ""3989818"", ""202606"": ""4233631"", ""202607"": ""3990606"", ""202608"": ""3823510"", ""202609"": ""3890769"", ""202610"": ""4005319"", ""202611"": ""3956714"", ""202612"": ""3925712"", ""202701"": ""3805119"", ""202702"": ""3519268"", ""202703"": ""3898388""}",FACILITY_EXCLUDED,
FY2027,reference_outputs\secondary\FY2027\03.KDTVN 機器製造管理課_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),43,1412000062,0,9114120007,interest,facility,固定資産金利 土地,"{""202604"": 523621.0, ""202605"": 519943.0, ""202606"": 551733.0, ""202607"": 519943.0, ""202608"": 498136.0, ""202609"": 507069.0, ""202610"": 522045.0, ""202611"": 515476.0, ""202612"": 511535.0, ""202701"": 495772.0, ""202702"": 458727.0, ""202703"": 508120.0}","{""202604"": ""523621"", ""202605"": ""519943"", ""202606"": ""551733"", ""202607"": ""519943"", ""202608"": ""498136"", ""202609"": ""507069"", ""202610"": ""522045"", ""202611"": ""515476"", ""202612"": ""511535"", ""202701"": ""495772"", ""202702"": ""458727"", ""202703"": ""508120""}",FACILITY_EXCLUDED,
FY2027,reference_outputs\secondary\FY2027\04.KDTVN トナー製造課_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),38,1412000034,26273,9114120007,interest,fixed_assets, 固定資材金利 (T11/2026) Lãi suất TSCĐ,"{""202604"": 79666830.0, ""202605"": 55183021.0, ""202606"": 55150705.0, ""202607"": 55133891.0, ""202608"": 54755559.0, ""202609"": 54345963.0, ""202610"": 54299985.0, ""202611"": 54272662.0, ""202612"": 54096632.0, ""202701"": 53911933.0, ""202702"": 53727234.0, ""202703"": 53542535.0}","{""202604"": ""=ROUND($B$2*(3235.83-41.16-145.62-16.78),0)"", ""202605"": ""=ROUND($B$2*2100.37,0)"", ""202606"": ""=ROUND($B$2*2099.14,0)"", ""202607"": ""=ROUND($B$2*2098.5,0)"", ""202608"": ""=ROUND($B$2*2084.1,0)"", ""202609"": ""=ROUND($B$2*2068.51,0)"", ""202610"": ""=ROUND($B$2*2066.76,0)"", ""202611"": ""=ROUND($B$2*2065.72,0)"", ""202612"": ""=ROUND($B$2*2059.02,0)"", ""202701"": ""=ROUND($B$2*2051.99,0)"", ""202702"": ""=ROUND($B$2*2044.96,0)"", ""202703"": ""=ROUND($B$2*2037.93,0)""}",SELECTED_SOURCE_DERIVED_CANDIDATE,554102
FY2027,reference_outputs\secondary\FY2027\04.KDTVN トナー製造課_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),39,1412000034,26273,9114120007,interest,fixed_assets,Spica 超音波溶着設備   Spica máy hàn lid t1,"{""202604"": 18544477.0, ""202605"": 18544477.0, ""202606"": 18544477.0, ""202607"": 18544477.0, ""202608"": 18544477.0, ""202609"": 18544477.0, ""202610"": 18544477.0, ""202611"": 18544477.0, ""202612"": 18544477.0, ""202701"": 18544477.0, ""202702"": 18544477.0, ""202703"": 18544477.0}","{""202604"": ""=ROUND(235279.27*0.3%*$B$2,0)"", ""202605"": ""=ROUND(235279.27*0.3%*$B$2,0)"", ""202606"": ""=ROUND(235279.27*0.3%*$B$2,0)"", ""202607"": ""=ROUND(235279.27*0.3%*$B$2,0)"", ""202608"": ""=ROUND(235279.27*0.3%*$B$2,0)"", ""202609"": ""=ROUND(235279.27*0.3%*$B$2,0)"", ""202610"": ""=ROUND(235279.27*0.3%*$B$2,0)"", ""202611"": ""=ROUND(235279.27*0.3%*$B$2,0)"", ""202612"": ""=ROUND(235279.27*0.3%*$B$2,0)"", ""202701"": ""=ROUND(235279.27*0.3%*$B$2,0)"", ""202702"": ""=ROUND(235279.27*0.3%*$B$2,0)"", ""202703"": ""=ROUND(235279.27*0.3%*$B$2,0)""}",EXCLUDED_MANUAL_OR_OTHER_LAYER,554102
FY2027,reference_outputs\secondary\FY2027\04.KDTVN トナー製造課_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),40,1412000034,26273,9114120007,interest,fixed_assets,spica 充填設備/CAP 溶着設備  spica máy điền mực/hàn cap t3,"{""202604"": 30229483.0, ""202605"": 30229483.0, ""202606"": 30229483.0, ""202607"": 30229483.0, ""202608"": 30229483.0, ""202609"": 30229483.0, ""202610"": 30229483.0, ""202611"": 30229483.0, ""202612"": 30229483.0, ""202701"": 30229483.0, ""202702"": 30229483.0, ""202703"": 30229483.0}","{""202604"": ""=ROUND(383530.4*0.3%*$B$2,0)"", ""202605"": ""=ROUND(383530.4*0.3%*$B$2,0)"", ""202606"": ""=ROUND(383530.4*0.3%*$B$2,0)"", ""202607"": ""=ROUND(383530.4*0.3%*$B$2,0)"", ""202608"": ""=ROUND(383530.4*0.3%*$B$2,0)"", ""202609"": ""=ROUND(383530.4*0.3%*$B$2,0)"", ""202610"": ""=ROUND(383530.4*0.3%*$B$2,0)"", ""202611"": ""=ROUND(383530.4*0.3%*$B$2,0)"", ""202612"": ""=ROUND(383530.4*0.3%*$B$2,0)"", ""202701"": ""=ROUND(383530.4*0.3%*$B$2,0)"", ""202702"": ""=ROUND(383530.4*0.3%*$B$2,0)"", ""202703"": ""=ROUND(383530.4*0.3%*$B$2,0)""}",EXCLUDED_MANUAL_OR_OTHER_LAYER,554102
FY2027,reference_outputs\secondary\FY2027\04.KDTVN トナー製造課_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),41,1412000034,26273,9114120007,interest,fixed_assets,spica PMT t4 máy tự động,"{""202604"": 0.0, ""202605"": 14581515.0, ""202606"": 14581515.0, ""202607"": 14581515.0, ""202608"": 14581515.0, ""202609"": 14581515.0, ""202610"": 14581515.0, ""202611"": 14581515.0, ""202612"": 14581515.0, ""202701"": 14581515.0, ""202702"": 14581515.0, ""202703"": 14581515.0}","{""202604"": ""0"", ""202605"": ""=ROUND(185000*0.3%*$B$2,0)"", ""202606"": ""=ROUND(185000*0.3%*$B$2,0)"", ""202607"": ""=ROUND(185000*0.3%*$B$2,0)"", ""202608"": ""=ROUND(185000*0.3%*$B$2,0)"", ""202609"": ""=ROUND(185000*0.3%*$B$2,0)"", ""202610"": ""=ROUND(185000*0.3%*$B$2,0)"", ""202611"": ""=ROUND(185000*0.3%*$B$2,0)"", ""202612"": ""=ROUND(185000*0.3%*$B$2,0)"", ""202701"": ""=ROUND(185000*0.3%*$B$2,0)"", ""202702"": ""=ROUND(185000*0.3%*$B$2,0)"", ""202703"": ""=ROUND(185000*0.3%*$B$2,0)""}",EXCLUDED_MANUAL_OR_OTHER_LAYER,554102
